,cat_id,cat_name,cat_title,cat_description,cat_num_tokens,cat_market_cap,coin_id,coin_name,coin_sym,date_added,platform_name,token_address,is_active
0,605e2ce9d41eae1066535f7c,a16z Portfolio,a16z Portfolio,a16z Portfolio,16,1211192346935.68,1,Bitcoin,BTC,2013-04-28T00:00:00.000Z,None,None,1
1,605e2ce9d41eae1066535f7c,a16z Portfolio,a16z Portfolio,a16z Portfolio,16,1211192346935.68,1027,Ethereum,ETH,2015-08-07T00:00:00.000Z,None,None,1
2,605e2ce9d41eae1066535f7c,a16z Portfolio,a16z Portfolio,a16z Portfolio,16,1211192346935.68,52,XRP,XRP,2013-08-04T00:00:00.000Z,None,None,1
3,605e2ce9d41eae1066535f7c,a16z Portfolio,a16z Portfolio,a16z Portfolio,16,1211192346935.68,7083,Uniswap,UNI,2020-09-17T00:00:00.000Z,Ethereum,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,1
4,605e2ce9d41eae1066535f7c,a16z Portfolio,a16z Portfolio,a16z Portfolio,16,1211192346935.68,2280,Filecoin,FIL,2017-12-13T00:00:00.000Z,None,None,1
5,605e2ce9d41eae1066535f7c,a16z Portfolio,a16z Portfolio,a16z Portfolio,16,1211192346935.68,4558,Flow,FLOW,2021-01-27T00:00:00.000Z,None,None,1
6,605e2ce9d41eae1066535f7c,a16z Portfolio,a16z Portfolio,a16z Portfolio,16,1211192346935.68,1518,Maker,MKR,2017-01-29T00:00:00.000Z,Ethereum,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,1
7,605e2ce9d41eae1066535f7c,a16z Portfolio,a16z Portfolio,a16z Portfolio,16,1211192346935.68,5567,Celo,CELO,2020-05-22T00:00:00.000Z,None,None,1
8,605e2ce9d41eae1066535f7c,a16z Portfolio,a16z Portfolio,a16z Portfolio,16,1211192346935.68,5632,Arweave,AR,2020-05-27T00:00:00.000Z,None,None,1
9,605e2ce9d41eae1066535f7c,a16z Portfolio,a16z Portfolio,a16z Portfolio,16,1211192346935.68,5692,Compound,COMP,2020-06-16T00:00:00.000Z,Ethereum,0xc00e94cb662c3520282e6f5717214004a7f26888,1
10,605e2ce9d41eae1066535f7c,a16z Portfolio,a16z Portfolio,a16z Portfolio,16,1211192346935.68,7653,Oasis Network,ROSE,2020-11-12T00:00:00.000Z,Ethereum,0x26B80FBfC01b71495f477d5237071242e0d959d7,1
11,605e2ce9d41eae1066535f7c,a16z Portfolio,a16z Portfolio,a16z Portfolio,16,1211192346935.68,8075,Rally,RLY,2020-12-22T00:00:00.000Z,Ethereum,0xf1f955016EcbCd7321c7266BccFB96c68ea5E49b,1
12,605e2ce9d41eae1066535f7c,a16z Portfolio,a16z Portfolio,a16z Portfolio,16,1211192346935.68,5566,Keep Network,KEEP,2020-05-13T00:00:00.000Z,Ethereum,0x85eee30c52b0b379b046fb0f85f4f3dc3009afec,1
13,605e2ce9d41eae1066535f7c,a16z Portfolio,a16z Portfolio,a16z Portfolio,16,1211192346935.68,5026,Orchid,OXT,2019-12-16T00:00:00.000Z,Ethereum,0x4575f41308EC1483f3d399aa9a2826d74Da13Deb,1
14,605e2ce9d41eae1066535f7c,a16z Portfolio,a16z Portfolio,a16z Portfolio,16,1211192346935.68,5221,Handshake,HNS,2020-02-22T00:00:00.000Z,None,None,1
15,618c0c528cd62978a89e554a,TRON Ecosystem,TRON Ecosystem,TRON Ecosystem,16,9472485190.529999,1958,TRON,TRX,2017-09-13T00:00:00.000Z,None,None,1
16,618c0c528cd62978a89e554a,TRON Ecosystem,TRON Ecosystem,TRON Ecosystem,16,9472485190.529999,16086,BitTorrent-New,BTT,2019-01-31T00:00:00.000Z,Tron20,TAFjULxiVgT4qWk6UZwjqwZXTSaGaqnVp4,1
17,618c0c528cd62978a89e554a,TRON Ecosystem,TRON Ecosystem,TRON Ecosystem,16,9472485190.529999,5488,JUST,JST,2020-05-07T00:00:00.000Z,Tron20,TCFLL5dx5ZJdKnWuesXxi1VPwjLVmWZZy9,1
18,618c0c528cd62978a89e554a,TRON Ecosystem,TRON Ecosystem,TRON Ecosystem,16,9472485190.529999,9816,APENFT,NFT,2021-05-14T00:00:00.000Z,Ethereum,0x198d14f2ad9ce69e76ea330b374de4957c3f850a,1
19,618c0c528cd62978a89e554a,TRON Ecosystem,TRON Ecosystem,TRON Ecosystem,16,9472485190.529999,4206,WINkLink,WIN,2019-08-01T00:00:00.000Z,Tron20,TLa2f6VPqDgRE67v1736s7bJ8Ray5wYjU7,1
20,618c0c528cd62978a89e554a,TRON Ecosystem,TRON Ecosystem,TRON Ecosystem,16,9472485190.529999,10529,Sun (New),SUN,2021-06-21T00:00:00.000Z,Tron20,TSSMHYeV2uE9qYH95DqyoCuNCzEL1NvU3S,1
21,618c0c528cd62978a89e554a,TRON Ecosystem,TRON Ecosystem,TRON Ecosystem,16,9472485190.529999,9938,OpenOcean,OOE,2021-05-19T00:00:00.000Z,Ethereum,0x7778360f035c589fce2f4ea5786cbd8b36e5396b,1
22,618c0c528cd62978a89e554a,TRON Ecosystem,TRON Ecosystem,TRON Ecosystem,16,9472485190.529999,13636,GMCoin,GMCOIN,2021-11-01T07:32:44.000Z,Tron10,1002357,1
23,618c0c528cd62978a89e554a,TRON Ecosystem,TRON Ecosystem,TRON Ecosystem,16,9472485190.529999,9632,UMI,UMI,2021-05-07T00:00:00.000Z,None,None,1
24,618c0c528cd62978a89e554a,TRON Ecosystem,TRON Ecosystem,TRON Ecosystem,16,9472485190.529999,8047,FIRST INTERCHANGEABLE TOKEN,FIT,2020-12-17T00:00:00.000Z,Tron20,TPmStdKfvscbXhowveCHjarSkQN5qpvWD9,0
25,618c0c528cd62978a89e554a,TRON Ecosystem,TRON Ecosystem,TRON Ecosystem,16,9472485190.529999,16080,Power Cash,PRCH,2021-12-15T09:17:56.000Z,BNB Smart Chain (BEP20),0x3B1308AD9d2590ca6A0bF3cA12a2D4Ee15DB07a4,1
26,618c0c528cd62978a89e554a,TRON Ecosystem,TRON Ecosystem,TRON Ecosystem,16,9472485190.529999,7462,United,UTED,2020-10-20T00:00:00.000Z,BNB Smart Chain (BEP20),0x951df2682ff9a963c4243a38d3841c9ba471b8ae,1
27,618c0c528cd62978a89e554a,TRON Ecosystem,TRON Ecosystem,TRON Ecosystem,16,9472485190.529999,10880,Didcoin,DID,2021-08-10T00:00:00.000Z,Tron20,TFg5GVwZV8Gs9BMisa5kicE8HWXEoawiZR,0
28,618c0c528cd62978a89e554a,TRON Ecosystem,TRON Ecosystem,TRON Ecosystem,16,9472485190.529999,17137,New Earth Order Money,NEOM,2022-01-11T12:14:05.000Z,Tron20,TNoUWaZgSNia49qShdzB5VdaNF89it6hxf,1
29,618c0c528cd62978a89e554a,TRON Ecosystem,TRON Ecosystem,TRON Ecosystem,16,9472485190.529999,16765,Smashchain,SAS,2022-01-03T07:05:54.000Z,Tron10,TM9KJ8gbaBhFRp8q2VkPJSheaGuYhwN7m7,1
30,618c0c528cd62978a89e554a,TRON Ecosystem,TRON Ecosystem,TRON Ecosystem,16,9472485190.529999,18498,Relbit,RLB,2022-03-02T06:53:45.000Z,Tron20,TR32QbcUGfYnN8ETJiLidYmZij4jcNLRWR,1
31,605e2b4dd41eae1066535f76,Framework Ventures Portfolio,Framework Ventures Portfolio,Framework Ventures Portfolio,16,1168431739261.2102,1,Bitcoin,BTC,2013-04-28T00:00:00.000Z,None,None,1
32,605e2b4dd41eae1066535f76,Framework Ventures Portfolio,Framework Ventures Portfolio,Framework Ventures Portfolio,16,1168431739261.2102,1027,Ethereum,ETH,2015-08-07T00:00:00.000Z,None,None,1
33,605e2b4dd41eae1066535f76,Framework Ventures Portfolio,Framework Ventures Portfolio,Framework Ventures Portfolio,16,1168431739261.2102,1975,Chainlink,LINK,2017-09-20T00:00:00.000Z,Ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,1
34,605e2b4dd41eae1066535f76,Framework Ventures Portfolio,Framework Ventures Portfolio,Framework Ventures Portfolio,16,1168431739261.2102,6719,The Graph,GRT,2020-12-17T00:00:00.000Z,Ethereum,0xc944e90c64b2c07662a292be6244bdf05cda44a7,1
35,605e2b4dd41eae1066535f76,Framework Ventures Portfolio,Framework Ventures Portfolio,Framework Ventures Portfolio,16,1168431739261.2102,6538,Curve DAO Token,CRV,2020-08-14T00:00:00.000Z,Ethereum,0xD533a949740bb3306d119CC777fa900bA034cd52,1
36,605e2b4dd41eae1066535f76,Framework Ventures Portfolio,Framework Ventures Portfolio,Framework Ventures Portfolio,16,1168431739261.2102,4846,Kava,KAVA,2019-10-25T00:00:00.000Z,Ethereum,0x0C356B7fD36a5357E5A017EF11887ba100C9AB76,1
37,605e2b4dd41eae1066535f76,Framework Ventures Portfolio,Framework Ventures Portfolio,Framework Ventures Portfolio,16,1168431739261.2102,5864,yearn.finance,YFI,2020-07-18T00:00:00.000Z,Ethereum,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,1
38,605e2b4dd41eae1066535f76,Framework Ventures Portfolio,Framework Ventures Portfolio,Framework Ventures Portfolio,16,1168431739261.2102,2586,Synthetix,SNX,2018-03-14T00:00:00.000Z,Ethereum,0xc011a73ee8576fb46f5e1c5751ca3b9fe0af2a6f,1
39,605e2b4dd41eae1066535f76,Framework Ventures Portfolio,Framework Ventures Portfolio,Framework Ventures Portfolio,16,1168431739261.2102,4944,Tellor,TRB,2019-11-19T00:00:00.000Z,Ethereum,0x88dF592F8eb5D7Bd38bFeF7dEb0fBc02cf3778a0,1
40,605e2b4dd41eae1066535f76,Framework Ventures Portfolio,Framework Ventures Portfolio,Framework Ventures Portfolio,16,1168431739261.2102,7224,DODO,DODO,2020-09-29T00:00:00.000Z,Ethereum,0x43dfc4159d86f3a37a5a4b3d4580b888ad7d4ddd,1
41,605e2b4dd41eae1066535f76,Framework Ventures Portfolio,Framework Ventures Portfolio,Framework Ventures Portfolio,16,1168431739261.2102,5274,Edgeware,EDG,2020-03-09T00:00:00.000Z,None,None,1
42,605e2b4dd41eae1066535f76,Framework Ventures Portfolio,Framework Ventures Portfolio,Framework Ventures Portfolio,16,1168431739261.2102,7094,dHedge DAO,DHT,2020-09-17T00:00:00.000Z,Ethereum,0xca1207647ff814039530d7d35df0e1dd2e91fa84,1
43,605e2b4dd41eae1066535f76,Framework Ventures Portfolio,Framework Ventures Portfolio,Framework Ventures Portfolio,16,1168431739261.2102,1596,Edgeless,EDG,2017-03-30T00:00:00.000Z,Ethereum,0x08711d3b02c8758f2fb3ab4e80228418a7f8e39c,1
44,605e2b4dd41eae1066535f76,Framework Ventures Portfolio,Framework Ventures Portfolio,Framework Ventures Portfolio,16,1168431739261.2102,7190,PowerTrade Fuel,PTF,2020-09-28T00:00:00.000Z,Ethereum,0xC57d533c50bC22247d49a368880fb49a1caA39F7,1
45,605e2b4dd41eae1066535f76,Framework Ventures Portfolio,Framework Ventures Portfolio,Framework Ventures Portfolio,16,1168431739261.2102,8544,Fractal,FCL,2021-02-22T00:00:00.000Z,Ethereum,0xf4d861575ecc9493420a3f5a14f85b13f0b50eb3,1
