,cat_id,cat_name,cat_title,cat_description,cat_num_tokens,cat_market_cap,coin_id,coin_name,coin_sym,date_added,platform_name,token_address,is_active
0,6051a80266fc1b42617d6d98,Asset Management,Asset Management,Asset Management,95,2039232682.65,2499,SwissBorg,CHSB,2018-02-02T00:00:00.000Z,Ethereum,0xba9d4199fab4f26efe3551d490e3821486f135ba,1
1,6051a80266fc1b42617d6d98,Asset Management,Asset Management,Asset Management,95,2039232682.65,1817,Voyager Token,VGX,2017-07-18T00:00:00.000Z,Ethereum,0x3C4B6E6e1eA3D4863700D7F76b36B7f3D3f13E3d,1
2,6051a80266fc1b42617d6d98,Asset Management,Asset Management,Asset Management,95,2039232682.65,1864,Blox,CDT,2017-08-07T00:00:00.000Z,Ethereum,0x177d39ac676ed1c67a2b268ad7f1e58826e5b0af,0
3,6051a80266fc1b42617d6d98,Asset Management,Asset Management,Asset Management,95,2039232682.65,3441,Divi,DIVI,2018-10-12T00:00:00.000Z,None,None,1
4,6051a80266fc1b42617d6d98,Asset Management,Asset Management,Asset Management,95,2039232682.65,1732,Numeraire,NMR,2017-06-23T00:00:00.000Z,Ethereum,0x1776e1F26f98b1A5dF9cD347953a26dd3Cb46671,1
5,6051a80266fc1b42617d6d98,Asset Management,Asset Management,Asset Management,95,2039232682.65,3662,HedgeTrade,HEDG,2019-01-03T00:00:00.000Z,Ethereum,0xF1290473E210b2108A85237fbCd7b6eb42Cc654F,1
6,6051a80266fc1b42617d6d98,Asset Management,Asset Management,Asset Management,95,2039232682.65,1552,Enzyme,MLN,2017-02-21T00:00:00.000Z,Ethereum,0xec67005c4e498ec7f55e092bd1d35cbc47c91892,1
7,6051a80266fc1b42617d6d98,Asset Management,Asset Management,Asset Management,95,2039232682.65,2273,Uquid Coin,UQC,2017-12-13T00:00:00.000Z,Ethereum,0x8806926ab68eb5a7b909dcaf6fdbe5d93271d6e2,1
8,6051a80266fc1b42617d6d98,Asset Management,Asset Management,Asset Management,95,2039232682.65,4090,Wirex Token,WXT,2019-07-09T00:00:00.000Z,Stellar,GASBLVHS5FOABSDNW5SPPH3QRJYXY5JHA2AOA2QHH2FJLZBRXSG4SWXT,1
9,6051a80266fc1b42617d6d98,Asset Management,Asset Management,Asset Management,95,2039232682.65,7326,DeXe,DEXE,2020-10-07T00:00:00.000Z,Ethereum,0xde4EE8057785A7e8e800Db58F9784845A5C2Cbd6,1
10,6051a80266fc1b42617d6d98,Asset Management,Asset Management,Asset Management,95,2039232682.65,2017,KickToken [old],KICK,2017-10-04T00:00:00.000Z,Ethereum,0xc12d1c73ee7dc3615ba4e37e4abfdbddfa38907e,0
11,6051a80266fc1b42617d6d98,Asset Management,Asset Management,Asset Management,95,2039232682.65,1408,Iconomi,ICN,2016-09-30T00:00:00.000Z,None,None,0
12,6051a80266fc1b42617d6d98,Asset Management,Asset Management,Asset Management,95,2039232682.65,1807,Santiment Network Token,SAN,2017-07-12T00:00:00.000Z,Ethereum,0x7c5a0ce9267ed19b22f8cae653f198e3e8daf098,1
13,6051a80266fc1b42617d6d98,Asset Management,Asset Management,Asset Management,95,2039232682.65,9260,Zigcoin,ZIG,2021-04-16T00:00:00.000Z,Ethereum,0xb2617246d0c6c0087f18703d576831899ca94f01,1
14,6051a80266fc1b42617d6d98,Asset Management,Asset Management,Asset Management,95,2039232682.65,8697,Konomi Network,KONO,2021-03-04T00:00:00.000Z,Ethereum,0x850aAB69f0e0171A9a49dB8BE3E71351c8247Df4,1
15,6051a80266fc1b42617d6d98,Asset Management,Asset Management,Asset Management,95,2039232682.65,2364,TokenClub,TCT,2018-01-11T00:00:00.000Z,Ethereum,0x4824a7b64e3966b0133f4f4ffb1b9d6beb75fff7,1
16,6051a80266fc1b42617d6d98,Asset Management,Asset Management,Asset Management,95,2039232682.65,2377,Leverj,LEV,2018-01-12T00:00:00.000Z,Ethereum,0x0f4ca92660efad97a9a70cb0fe969c755439772c,0
17,6051a80266fc1b42617d6d98,Asset Management,Asset Management,Asset Management,95,2039232682.65,10389,Alpha Impact,IMPACT,2021-06-10T00:00:00.000Z,Ethereum,0xfac3f6391c86004289a186ae0198180fcb4d49ab,0
18,6051a80266fc1b42617d6d98,Asset Management,Asset Management,Asset Management,95,2039232682.65,3875,Valor Token,VALOR,2019-04-18T00:00:00.000Z,Ethereum,0x297e4e5e59ad72b1b0a2fd446929e76117be0e0a,1
