,cat_id,cat_name,cat_title,cat_description,cat_num_tokens,cat_market_cap,coin_id,coin_name,coin_sym,date_added,platform_name,token_address,is_active
0,60a4cff7bd921305b56db89e,Genpad,Genpad,Genpad,7,1364199.39,11913,AcknoLedger,ACK,2021-10-28T12:39:28.000Z,BNB Smart Chain (BEP20),0xf7b5fb4607abfe0ecf332c23cbdcc9e425b443a8,1
1,60a4cff7bd921305b56db89e,Genpad,Genpad,Genpad,7,1364199.39,10501,BaconDAO,BACON,2021-06-18T00:00:00.000Z,Ethereum,0x34f797e7190c131cf630524655a618b5bd8738e7,1
2,60a4cff7bd921305b56db89e,Genpad,Genpad,Genpad,7,1364199.39,9802,Mozik,MOZ,2021-05-14T00:00:00.000Z,Ethereum,0x7BD82B320EbC28D8EB3C4F5Fa2af7B14dA5b90C3,1
3,60a4cff7bd921305b56db89e,Genpad,Genpad,Genpad,7,1364199.39,9755,Moma Protocol,MOMAT,2021-05-12T00:00:00.000Z,None,None,1
4,60a4cff7bd921305b56db89e,Genpad,Genpad,Genpad,7,1364199.39,10524,reBaked,BAKED,2021-06-20T00:00:00.000Z,Ethereum,0xa4cb0dce4849bdcad2d553e9e68644cf40e26cce,1
5,6051a80c66fc1b42617d6da5,Hospitality,Hospitality,Hospitality,7,76462649.06,2776,Travala.com,AVA,2018-05-28T00:00:00.000Z,Ethereum,0x442b153f6f61c0c99a33aa4170dcb31e1abda1d0,1
6,6051a80c66fc1b42617d6da5,Hospitality,Hospitality,Hospitality,7,76462649.06,2661,Tripio,TRIO,2018-04-23T00:00:00.000Z,Ethereum,0x8b40761142b9aa6dc8964e61d0585995425c3d94,1
7,6051a80c66fc1b42617d6da5,Hospitality,Hospitality,Hospitality,7,76462649.06,11083,TripCandy,CANDY,2021-07-28T00:00:00.000Z,BNB Smart Chain (BEP20),0x639AD7c49EC616a64e074c21a58608C0d843A8a3,1
8,6051a80c66fc1b42617d6da5,Hospitality,Hospitality,Hospitality,7,76462649.06,2172,Emphy,EPY,2017-11-11T00:00:00.000Z,Ethereum,0x50ee674689d75c0f88e8f83cfe8c4b69e8fd590d,0
9,6051a80c66fc1b42617d6da5,Hospitality,Hospitality,Hospitality,7,76462649.06,13045,Heron Asia,HERON,2021-10-23T12:39:15.000Z,BNB Smart Chain (BEP20),0x90451265fd0598e088e42c1768d6211f0978954a,1
